customer_id,customer_name,segment,age_band,province,risk_band,created_date,snapshot_date,is_active
CUST00004387,Kiran Rai,RETAIL,18-24,Bagmati,LOW,2020-09-07,2026-01-01,true
CUST00004388,Asmita Karki,PREMIUM,35-44,Madhesh,HIGH,2023-10-22,2026-01-01,true
CUST00004389,Kiran Shrestha,RETAIL,45-54,Madhesh,LOW,2021-03-06,2026-01-01,false
CUST00004390,Anika Tamang,STUDENT,18-24,Madhesh,LOW,2022-06-16,2026-01-01,false
CUST00004391,Asmita Bista,SENIOR,55+,Bagmati,LOW,2023-04-27,2026-01-01,true
CUST00004392,Puja Thapa,SENIOR,45-54,Sudurpashchim,LOW,2022-05-03,2026-01-01,true
CUST00004393,Ramesh Bista,RETAIL,18-24,Karnali,MEDIUM,2018-11-01,2026-01-01,false
CUST00004394,Anika Karki,SME,45-54,Bagmati,LOW,2019-12-27,2026-01-01,false
CUST00004395,Suman Shrestha,SME,25-34,Karnali,MEDIUM,2019-10-21,2026-01-01,true
CUST00004396,Maya Yadav,STUDENT,55+,Karnali,MEDIUM,2017-11-03,2026-01-01,false
CUST00004397,Ramesh Maharjan,STUDENT,55+,Karnali,LOW,2018-02-15,2026-01-01,false
CUST00004398,Nisha Gurung,STUDENT,45-54,Karnali,LOW,2025-02-20,2026-01-01,true
CUST00004399,Anika Bista,SENIOR,45-54,Karnali,HIGH,2018-08-03,2026-01-01,true
CUST00004400,Asmita Gurung,RETAIL,25-34,Gandaki,LOW,2021-11-04,2026-01-01,true
CUST00004401,Anika Bista,SME,35-44,Lumbini,MEDIUM,2018-09-14,2026-01-01,false
CUST00004402,Puja Thapa,RETAIL,18-24,Karnali,HIGH,2025-07-05,2026-01-01,false
CUST00004403,Subash Karki,RETAIL,25-34,Madhesh,LOW,2024-12-15,2026-01-01,true
CUST00004404,Anika Shrestha,RETAIL,25-34,Karnali,MEDIUM,2020-02-08,2026-01-01,true
CUST00004405,Ramesh Shrestha,STUDENT,45-54,Madhesh,LOW,2021-10-12,2026-01-01,false
CUST00004406,Puja Karki,PREMIUM,55+,Karnali,LOW,2021-02-18,2026-01-01,true
CUST00004407,Ramesh Poudel,RETAIL,18-24,Bagmati,HIGH,2019-12-11,2026-01-01,true
CUST00004408,Kiran Maharjan,RETAIL,25-34,Sudurpashchim,HIGH,2020-06-10,2026-01-01,true
CUST00004409,Subash Poudel,PREMIUM,45-54,Bagmati,MEDIUM,2021-08-13,2026-01-01,true
CUST00004410,Asmita Tamang,SME,25-34,Madhesh,LOW,2025-02-20,2026-01-01,false
CUST00004411,Aarav Maharjan,RETAIL,55+,Madhesh,MEDIUM,2022-01-17,2026-01-01,true
CUST00004412,Rita Karki,SENIOR,18-24,Lumbini,LOW,2020-04-04,2026-01-01,true
CUST00004413,Aarav Bista,PREMIUM,25-34,Gandaki,LOW,2021-01-01,2026-01-01,false
CUST00004414,Subash Shrestha,RETAIL,45-54,Karnali,LOW,2018-09-24,2026-01-01,true
CUST00004415,Bikash Yadav,SENIOR,35-44,Gandaki,HIGH,2020-03-08,2026-01-01,true
CUST00004416,Aarav Yadav,PREMIUM,55+,Madhesh,LOW,2025-07-07,2026-01-01,true
CUST00004417,Asmita Rai,SME,18-24,Madhesh,LOW,2024-09-18,2026-01-01,true
CUST00004418,Ramesh Karki,PREMIUM,55+,Lumbini,LOW,2018-12-06,2026-01-01,true
CUST00004419,Kiran Tamang,SME,55+,Sudurpashchim,MEDIUM,2020-09-22,2026-01-01,false
CUST00004420,Ramesh Tamang,RETAIL,35-44,Lumbini,HIGH,2021-11-10,2026-01-01,false
CUST00004421,Asmita Karki,RETAIL,45-54,Gandaki,MEDIUM,2021-10-07,2026-01-01,false
CUST00004422,Rita Karki,PREMIUM,45-54,Lumbini,MEDIUM,2023-12-18,2026-01-01,true
CUST00004423,Suman Tamang,SENIOR,35-44,Bagmati,LOW,2021-06-25,2026-01-01,true
CUST00004424,Asmita Rai,SME,35-44,Lumbini,LOW,2022-02-04,2026-01-01,true
CUST00004425,Aarav Shrestha,RETAIL,18-24,Madhesh,HIGH,2023-03-30,2026-01-01,false
CUST00004426,Nisha Rai,STUDENT,45-54,Lumbini,LOW,2019-03-12,2026-01-01,true
CUST00004427,Maya Karki,SME,25-34,Sudurpashchim,LOW,2025-03-06,2026-01-01,true
CUST00004428,Suman Poudel,SENIOR,55+,Sudurpashchim,LOW,2024-03-07,2026-01-01,true
CUST00004429,Rita Rai,SENIOR,35-44,Madhesh,HIGH,2021-03-24,2026-01-01,true
CUST00004430,Maya Poudel,PREMIUM,45-54,Koshi,MEDIUM,2021-07-06,2026-01-01,false
CUST00004431,Subash Thapa,STUDENT,45-54,Gandaki,LOW,2025-04-22,2026-01-01,false
CUST00004432,Puja Karki,SME,45-54,Karnali,HIGH,2018-11-25,2026-01-01,true
CUST00004433,Nisha Thapa,SME,55+,Sudurpashchim,LOW,2020-03-25,2026-01-01,true
CUST00004434,Aarav Poudel,RETAIL,35-44,Sudurpashchim,HIGH,2021-02-07,2026-01-01,true
CUST00004435,Asmita Poudel,SENIOR,55+,Karnali,HIGH,2017-11-16,2026-01-01,false
CUST00004436,Nisha Yadav,SME,25-34,Karnali,LOW,2023-12-02,2026-01-01,false
CUST00004437,Aarav Gurung,RETAIL,35-44,Koshi,LOW,2018-12-10,2026-01-01,true
CUST00004438,Subash Thapa,PREMIUM,35-44,Karnali,LOW,2025-02-20,2026-01-01,true
CUST00004439,Kiran Shrestha,SENIOR,18-24,Madhesh,MEDIUM,2019-10-13,2026-01-01,true
CUST00004440,Kiran Gurung,RETAIL,25-34,Gandaki,HIGH,2025-10-06,2026-01-01,true
CUST00004441,Ramesh Shrestha,SENIOR,35-44,Koshi,LOW,2020-06-04,2026-01-01,false
CUST00004442,Asmita Yadav,PREMIUM,45-54,Sudurpashchim,MEDIUM,2018-03-25,2026-01-01,true
CUST00004443,Subash Rai,PREMIUM,35-44,Koshi,MEDIUM,2021-07-03,2026-01-01,false
CUST00004444,Subash Bista,SME,45-54,Gandaki,HIGH,2021-06-21,2026-01-01,true
CUST00004445,Rita Tamang,SME,35-44,Madhesh,LOW,2024-01-24,2026-01-01,true
CUST00004446,Maya Bista,STUDENT,55+,Gandaki,LOW,2019-04-01,2026-01-01,true
CUST00004447,Kiran Poudel,SENIOR,55+,Lumbini,MEDIUM,2018-05-10,2026-01-01,true
CUST00004448,Suman Gurung,RETAIL,55+,Bagmati,LOW,2019-03-17,2026-01-01,true
CUST00004449,Subash Poudel,RETAIL,18-24,Madhesh,HIGH,2018-04-01,2026-01-01,false
CUST00004450,Ramesh Rai,STUDENT,55+,Madhesh,LOW,2019-08-19,2026-01-01,true
CUST00004451,Maya Rai,SENIOR,25-34,Karnali,HIGH,2023-04-23,2026-01-01,true
CUST00004452,Bikash Bista,PREMIUM,35-44,Madhesh,HIGH,2022-11-25,2026-01-01,true
CUST00004453,Anika Thapa,SENIOR,18-24,Karnali,LOW,2025-03-28,2026-01-01,true
CUST00004454,Aarav Karki,SME,18-24,Gandaki,LOW,2018-06-23,2026-01-01,true
CUST00004455,Ramesh Thapa,RETAIL,45-54,Madhesh,MEDIUM,2018-08-05,2026-01-01,true
CUST00004456,Aarav Tamang,RETAIL,18-24,Sudurpashchim,LOW,2025-02-04,2026-01-01,true
CUST00004457,Asmita Poudel,STUDENT,55+,Gandaki,HIGH,2020-04-06,2026-01-01,false
CUST00004458,Maya Gurung,SENIOR,55+,Bagmati,LOW,2021-03-03,2026-01-01,true
CUST00004459,Bikash Bista,STUDENT,45-54,Karnali,LOW,2022-10-11,2026-01-01,false
CUST00004460,Ramesh Maharjan,SME,45-54,Karnali,LOW,2024-09-10,2026-01-01,true
CUST00004461,Asmita Maharjan,PREMIUM,35-44,Lumbini,HIGH,2021-10-02,2026-01-01,false
CUST00004462,Maya Yadav,RETAIL,25-34,Madhesh,HIGH,2025-06-26,2026-01-01,true
CUST00004463,Kiran Rai,SME,18-24,Bagmati,HIGH,2021-02-04,2026-01-01,true
CUST00004464,Ramesh Poudel,STUDENT,35-44,Bagmati,HIGH,2021-07-20,2026-01-01,true
CUST00004465,Asmita Tamang,SENIOR,35-44,Sudurpashchim,LOW,2018-03-25,2026-01-01,true
CUST00004466,Rita Bista,PREMIUM,45-54,Gandaki,HIGH,2022-07-05,2026-01-01,true
CUST00004467,Asmita Thapa,PREMIUM,55+,Karnali,LOW,2023-02-10,2026-01-01,false
CUST00004468,Nisha Shrestha,SENIOR,35-44,Karnali,MEDIUM,2024-06-12,2026-01-01,false
CUST00004469,Subash Gurung,RETAIL,35-44,Sudurpashchim,LOW,2022-03-16,2026-01-01,false
CUST00004470,Kiran Gurung,STUDENT,18-24,Gandaki,LOW,2022-08-01,2026-01-01,true
CUST00004471,Anika Poudel,STUDENT,55+,Bagmati,HIGH,2025-09-22,2026-01-01,false
CUST00004472,Subash Bista,STUDENT,18-24,Koshi,LOW,2019-10-08,2026-01-01,true
CUST00004473,Maya Shrestha,STUDENT,35-44,Madhesh,LOW,2022-11-23,2026-01-01,true
CUST00004474,Nisha Shrestha,SENIOR,45-54,Sudurpashchim,LOW,2024-01-15,2026-01-01,false
CUST00004475,Bikash Tamang,SENIOR,55+,Gandaki,HIGH,2024-09-15,2026-01-01,true
CUST00004476,Bikash Rai,SME,25-34,Madhesh,MEDIUM,2023-04-19,2026-01-01,true
CUST00004477,Bikash Yadav,STUDENT,35-44,Sudurpashchim,LOW,2023-10-27,2026-01-01,true
CUST00004478,Suman Poudel,STUDENT,25-34,Karnali,LOW,2023-12-30,2026-01-01,false
CUST00004479,Puja Gurung,PREMIUM,25-34,Koshi,HIGH,2018-10-16,2026-01-01,true
CUST00004480,Aarav Shrestha,STUDENT,45-54,Sudurpashchim,HIGH,2023-02-10,2026-01-01,true
CUST00004481,Aarav Thapa,STUDENT,18-24,Madhesh,LOW,2022-07-14,2026-01-01,false
CUST00004482,Rita Thapa,STUDENT,45-54,Karnali,MEDIUM,2022-11-28,2026-01-01,true
CUST00004483,Subash Rai,STUDENT,35-44,Lumbini,HIGH,2024-07-15,2026-01-01,true
CUST00004484,Anika Gurung,SME,35-44,Koshi,LOW,2024-10-27,2026-01-01,false
CUST00004485,Kiran Thapa,SENIOR,18-24,Sudurpashchim,HIGH,2018-08-29,2026-01-01,true
CUST00004486,Subash Shrestha,STUDENT,18-24,Gandaki,HIGH,2018-05-23,2026-01-01,true
CUST00004487,Anika Poudel,RETAIL,25-34,Koshi,HIGH,2020-06-10,2026-01-01,true
CUST00004488,Ramesh Maharjan,SENIOR,45-54,Sudurpashchim,LOW,2021-10-30,2026-01-01,true
CUST00004489,Anika Yadav,SENIOR,25-34,Lumbini,LOW,2021-03-21,2026-01-01,true
CUST00004490,Kiran Tamang,RETAIL,55+,Madhesh,HIGH,2022-12-02,2026-01-01,false
CUST00004491,Nisha Poudel,PREMIUM,35-44,Koshi,LOW,2020-07-18,2026-01-01,true
CUST00004492,Maya Shrestha,PREMIUM,45-54,Sudurpashchim,LOW,2019-09-09,2026-01-01,true
CUST00004493,Kiran Rai,PREMIUM,25-34,Koshi,MEDIUM,2020-08-01,2026-01-01,true
CUST00004494,Bikash Yadav,PREMIUM,45-54,Bagmati,MEDIUM,2020-08-08,2026-01-01,true
CUST00004495,Bikash Shrestha,SENIOR,45-54,Gandaki,LOW,2023-08-28,2026-01-01,true
CUST00004496,Bikash Poudel,STUDENT,45-54,Karnali,LOW,2020-11-08,2026-01-01,true
CUST00004497,Nisha Thapa,PREMIUM,35-44,Koshi,HIGH,2018-03-30,2026-01-01,true
CUST00004498,Rita Poudel,STUDENT,35-44,Madhesh,HIGH,2022-01-30,2026-01-01,true
CUST00004499,Asmita Thapa,STUDENT,35-44,Karnali,MEDIUM,2024-12-04,2026-01-01,false
CUST00004500,Asmita Tamang,PREMIUM,18-24,Koshi,MEDIUM,2017-10-27,2026-01-01,true
CUST00004501,Maya Rai,STUDENT,18-24,Koshi,LOW,2019-04-21,2026-01-01,true
CUST00004502,Bikash Tamang,STUDENT,45-54,Lumbini,MEDIUM,2021-12-14,2026-01-01,false
CUST00004503,Maya Thapa,STUDENT,25-34,Sudurpashchim,HIGH,2021-04-25,2026-01-01,true
CUST00004504,Subash Rai,SME,25-34,Gandaki,HIGH,2020-03-21,2026-01-01,false
CUST00004505,Asmita Maharjan,STUDENT,35-44,Koshi,LOW,2025-11-13,2026-01-01,true
CUST00004506,Ramesh Yadav,STUDENT,55+,Gandaki,HIGH,2020-11-13,2026-01-01,false
CUST00004507,Nisha Yadav,SENIOR,35-44,Koshi,LOW,2023-10-07,2026-01-01,true
CUST00004508,Puja Bista,SENIOR,25-34,Madhesh,LOW,2020-06-28,2026-01-01,true
CUST00004509,Bikash Rai,SME,55+,Bagmati,MEDIUM,2023-04-07,2026-01-01,false
CUST00004510,Puja Yadav,PREMIUM,18-24,Sudurpashchim,LOW,2020-02-17,2026-01-01,true
CUST00004511,Asmita Tamang,PREMIUM,25-34,Bagmati,HIGH,2019-04-22,2026-01-01,false
CUST00004512,Kiran Poudel,SME,25-34,Sudurpashchim,HIGH,2023-11-07,2026-01-01,true
CUST00004513,Aarav Yadav,PREMIUM,25-34,Lumbini,MEDIUM,2024-12-30,2026-01-01,true
CUST00004514,Maya Yadav,RETAIL,45-54,Bagmati,LOW,2023-03-12,2026-01-01,true
CUST00004515,Maya Bista,SME,25-34,Koshi,LOW,2020-09-23,2026-01-01,false
CUST00004516,Maya Yadav,SENIOR,25-34,Bagmati,LOW,2022-12-12,2026-01-01,false
CUST00004517,Bikash Maharjan,SME,25-34,Madhesh,HIGH,2020-01-20,2026-01-01,true
CUST00004518,Maya Poudel,STUDENT,55+,Madhesh,MEDIUM,2021-05-14,2026-01-01,false
CUST00004519,Asmita Rai,STUDENT,45-54,Koshi,LOW,2022-11-09,2026-01-01,true
CUST00004520,Nisha Thapa,RETAIL,45-54,Koshi,MEDIUM,2023-11-22,2026-01-01,true
CUST00004521,Asmita Thapa,STUDENT,55+,Gandaki,HIGH,2018-11-21,2026-01-01,true
CUST00004522,Ramesh Shrestha,SME,45-54,Koshi,LOW,2021-11-30,2026-01-01,true
CUST00004523,Subash Shrestha,PREMIUM,35-44,Madhesh,MEDIUM,2020-07-21,2026-01-01,true
CUST00004524,Anika Tamang,RETAIL,18-24,Madhesh,LOW,2023-09-21,2026-01-01,true
CUST00004525,Kiran Maharjan,RETAIL,45-54,Lumbini,HIGH,2018-11-17,2026-01-01,true
CUST00004526,Bikash Thapa,SENIOR,55+,Lumbini,MEDIUM,2018-06-21,2026-01-01,true
CUST00004527,Ramesh Maharjan,PREMIUM,55+,Lumbini,MEDIUM,2018-07-06,2026-01-01,true
CUST00004528,Suman Gurung,PREMIUM,35-44,Bagmati,LOW,2022-12-18,2026-01-01,true
CUST00004529,Rita Rai,STUDENT,35-44,Sudurpashchim,MEDIUM,2017-10-15,2026-01-01,true
CUST00004530,Asmita Bista,RETAIL,25-34,Karnali,HIGH,2025-02-05,2026-01-01,true
CUST00004531,Subash Thapa,SME,55+,Lumbini,MEDIUM,2022-08-24,2026-01-01,true
CUST00004532,Subash Gurung,SME,25-34,Koshi,HIGH,2017-12-28,2026-01-01,true
CUST00004533,Rita Karki,RETAIL,35-44,Bagmati,LOW,2018-03-07,2026-01-01,true
CUST00004534,Suman Yadav,RETAIL,25-34,Karnali,LOW,2022-12-13,2026-01-01,true
CUST00004535,Anika Poudel,SENIOR,25-34,Bagmati,LOW,2025-09-26,2026-01-01,false
CUST00004536,Maya Rai,STUDENT,35-44,Gandaki,HIGH,2022-01-18,2026-01-01,true
CUST00004537,Nisha Rai,PREMIUM,55+,Bagmati,MEDIUM,2025-05-03,2026-01-01,true
CUST00004538,Maya Karki,SME,25-34,Gandaki,LOW,2022-08-10,2026-01-01,true
CUST00004539,Maya Karki,STUDENT,25-34,Bagmati,LOW,2021-08-30,2026-01-01,true
CUST00004540,Anika Gurung,PREMIUM,55+,Madhesh,LOW,2023-06-05,2026-01-01,false
CUST00004541,Kiran Shrestha,STUDENT,45-54,Madhesh,LOW,2025-06-09,2026-01-01,true
CUST00004542,Maya Shrestha,SENIOR,45-54,Gandaki,LOW,2017-10-15,2026-01-01,true
CUST00004543,Ramesh Yadav,SME,18-24,Bagmati,LOW,2023-02-01,2026-01-01,true
CUST00004544,Nisha Bista,RETAIL,55+,Karnali,HIGH,2023-03-10,2026-01-01,false
CUST00004545,Aarav Poudel,SENIOR,45-54,Koshi,MEDIUM,2024-10-07,2026-01-01,true
CUST00004546,Kiran Shrestha,STUDENT,35-44,Koshi,LOW,2022-04-04,2026-01-01,true
CUST00004547,Subash Rai,SME,18-24,Karnali,LOW,2020-08-02,2026-01-01,true
CUST00004548,Kiran Thapa,SENIOR,55+,Sudurpashchim,LOW,2025-03-18,2026-01-01,true
CUST00004549,Anika Gurung,SENIOR,25-34,Bagmati,MEDIUM,2020-02-23,2026-01-01,true
CUST00004550,Anika Maharjan,RETAIL,55+,Karnali,HIGH,2020-02-16,2026-01-01,true
CUST00004551,Asmita Gurung,STUDENT,25-34,Lumbini,LOW,2020-12-21,2026-01-01,true
CUST00004552,Anika Karki,SME,18-24,Gandaki,HIGH,2025-08-22,2026-01-01,true
CUST00004553,Anika Maharjan,STUDENT,45-54,Bagmati,HIGH,2021-03-06,2026-01-01,false
CUST00004554,Aarav Tamang,RETAIL,55+,Gandaki,MEDIUM,2020-12-22,2026-01-01,true
CUST00004555,Aarav Rai,RETAIL,35-44,Karnali,LOW,2025-02-21,2026-01-01,true
CUST00004556,Suman Rai,PREMIUM,18-24,Koshi,MEDIUM,2018-10-29,2026-01-01,true
CUST00004557,Maya Rai,PREMIUM,35-44,Karnali,HIGH,2025-09-11,2026-01-01,true
CUST00004558,Nisha Rai,RETAIL,18-24,Koshi,LOW,2021-06-19,2026-01-01,false
CUST00004559,Puja Thapa,STUDENT,35-44,Madhesh,HIGH,2025-11-13,2026-01-01,true
CUST00004560,Subash Yadav,PREMIUM,55+,Karnali,LOW,2020-10-19,2026-01-01,true
CUST00004561,Kiran Tamang,SENIOR,35-44,Gandaki,MEDIUM,2019-08-18,2026-01-01,true
CUST00004562,Anika Thapa,RETAIL,25-34,Bagmati,LOW,2019-04-03,2026-01-01,false
CUST00004563,Kiran Karki,RETAIL,25-34,Madhesh,HIGH,2020-11-11,2026-01-01,true
CUST00004564,Subash Poudel,RETAIL,18-24,Karnali,MEDIUM,2022-08-09,2026-01-01,false
CUST00004565,Suman Gurung,SENIOR,45-54,Gandaki,MEDIUM,2020-10-31,2026-01-01,true
CUST00004566,Maya Rai,STUDENT,55+,Lumbini,HIGH,2023-02-23,2026-01-01,true
CUST00004567,Kiran Yadav,RETAIL,45-54,Gandaki,MEDIUM,2019-12-23,2026-01-01,false
CUST00004568,Ramesh Poudel,PREMIUM,55+,Lumbini,LOW,2018-01-07,2026-01-01,false
CUST00004569,Anika Yadav,SME,18-24,Sudurpashchim,LOW,2019-04-15,2026-01-01,true
CUST00004570,Bikash Yadav,STUDENT,55+,Sudurpashchim,MEDIUM,2020-04-08,2026-01-01,true
CUST00004571,Nisha Karki,STUDENT,55+,Gandaki,HIGH,2017-11-17,2026-01-01,true
CUST00004572,Aarav Bista,STUDENT,25-34,Karnali,LOW,2023-08-11,2026-01-01,true
CUST00004573,Suman Bista,SENIOR,55+,Madhesh,LOW,2022-08-23,2026-01-01,true
CUST00004574,Nisha Thapa,SME,55+,Karnali,LOW,2022-08-31,2026-01-01,true
CUST00004575,Suman Poudel,SME,18-24,Koshi,HIGH,2025-05-18,2026-01-01,false
CUST00004576,Maya Gurung,SENIOR,55+,Koshi,LOW,2022-12-20,2026-01-01,true
CUST00004577,Nisha Thapa,RETAIL,35-44,Koshi,HIGH,2018-05-13,2026-01-01,true
CUST00004578,Subash Shrestha,SENIOR,35-44,Lumbini,MEDIUM,2020-06-24,2026-01-01,true
CUST00004579,Puja Karki,RETAIL,45-54,Koshi,MEDIUM,2020-03-13,2026-01-01,true
CUST00004580,Subash Rai,SENIOR,18-24,Madhesh,HIGH,2024-05-14,2026-01-01,true
CUST00004581,Aarav Maharjan,SENIOR,55+,Karnali,LOW,2023-07-26,2026-01-01,false
CUST00004582,Suman Poudel,STUDENT,18-24,Koshi,LOW,2025-05-24,2026-01-01,false
CUST00004583,Ramesh Bista,STUDENT,45-54,Sudurpashchim,HIGH,2021-02-15,2026-01-01,true
CUST00004584,Nisha Poudel,PREMIUM,25-34,Gandaki,LOW,2021-05-14,2026-01-01,true
CUST00004585,Aarav Thapa,STUDENT,18-24,Gandaki,LOW,2019-10-02,2026-01-01,true
CUST00004586,Suman Gurung,SME,25-34,Lumbini,HIGH,2020-09-06,2026-01-01,true
CUST00004587,Subash Karki,SME,45-54,Sudurpashchim,LOW,2019-02-17,2026-01-01,true
CUST00004588,Nisha Shrestha,SME,45-54,Lumbini,MEDIUM,2019-07-07,2026-01-01,true
CUST00004589,Subash Maharjan,PREMIUM,25-34,Bagmati,LOW,2023-10-28,2026-01-01,true
CUST00004590,Suman Thapa,STUDENT,18-24,Lumbini,LOW,2021-06-04,2026-01-01,true
CUST00004591,Anika Tamang,SENIOR,55+,Karnali,LOW,2022-03-17,2026-01-01,true
CUST00004592,Maya Shrestha,PREMIUM,35-44,Bagmati,MEDIUM,2018-03-07,2026-01-01,true
CUST00004593,Asmita Karki,SENIOR,18-24,Koshi,HIGH,2024-01-14,2026-01-01,true
CUST00004594,Nisha Yadav,STUDENT,45-54,Bagmati,LOW,2017-11-09,2026-01-01,false
CUST00004595,Maya Thapa,SME,55+,Lumbini,HIGH,2023-06-24,2026-01-01,true
CUST00004596,Bikash Bista,PREMIUM,25-34,Bagmati,HIGH,2023-02-04,2026-01-01,false
CUST00004597,Nisha Thapa,STUDENT,25-34,Karnali,LOW,2023-07-01,2026-01-01,true
CUST00004598,Subash Maharjan,SME,55+,Koshi,LOW,2023-10-21,2026-01-01,true
CUST00004599,Bikash Shrestha,RETAIL,25-34,Sudurpashchim,MEDIUM,2018-09-27,2026-01-01,true
CUST00004600,Subash Gurung,SME,18-24,Lumbini,HIGH,2021-08-14,2026-01-01,true
CUST00004601,Suman Thapa,SENIOR,18-24,Koshi,LOW,2023-11-16,2026-01-01,true
CUST00004602,Subash Bista,SME,25-34,Sudurpashchim,MEDIUM,2024-04-02,2026-01-01,false
CUST00004603,Suman Karki,STUDENT,45-54,Gandaki,HIGH,2021-03-02,2026-01-01,true
CUST00004604,Anika Bista,SENIOR,55+,Madhesh,HIGH,2022-12-27,2026-01-01,false
CUST00004605,Puja Bista,STUDENT,18-24,Sudurpashchim,MEDIUM,2020-05-27,2026-01-01,true
CUST00004606,Maya Shrestha,SME,18-24,Karnali,LOW,2024-03-22,2026-01-01,true
CUST00004607,Kiran Karki,STUDENT,55+,Madhesh,HIGH,2023-04-17,2026-01-01,true
CUST00004608,Nisha Thapa,PREMIUM,55+,Karnali,MEDIUM,2020-07-02,2026-01-01,true
CUST00004609,Asmita Karki,RETAIL,25-34,Gandaki,LOW,2020-12-30,2026-01-01,false
CUST00004610,Subash Karki,SME,45-54,Koshi,LOW,2020-02-23,2026-01-01,true
CUST00004611,Subash Gurung,RETAIL,45-54,Sudurpashchim,HIGH,2022-11-06,2026-01-01,true
CUST00004612,Nisha Maharjan,RETAIL,55+,Karnali,MEDIUM,2022-01-03,2026-01-01,true
CUST00004613,Nisha Rai,SENIOR,45-54,Karnali,LOW,2022-07-05,2026-01-01,true
CUST00004614,Anika Poudel,SME,45-54,Karnali,HIGH,2020-01-12,2026-01-01,true
CUST00004615,Subash Poudel,SENIOR,35-44,Sudurpashchim,MEDIUM,2024-09-16,2026-01-01,true
CUST00004616,Maya Yadav,SME,55+,Lumbini,LOW,2020-09-27,2026-01-01,true
CUST00004617,Kiran Yadav,STUDENT,18-24,Gandaki,LOW,2019-03-02,2026-01-01,false
CUST00004618,Subash Yadav,RETAIL,25-34,Karnali,HIGH,2019-10-05,2026-01-01,false
CUST00004619,Ramesh Poudel,RETAIL,55+,Bagmati,LOW,2017-11-07,2026-01-01,true
CUST00004620,Anika Gurung,SME,45-54,Sudurpashchim,LOW,2019-07-11,2026-01-01,false
CUST00004621,Maya Tamang,RETAIL,45-54,Sudurpashchim,LOW,2019-12-05,2026-01-01,true
CUST00004622,Suman Yadav,STUDENT,35-44,Gandaki,HIGH,2023-05-03,2026-01-01,true
CUST00004623,Puja Rai,SME,25-34,Madhesh,LOW,2020-02-23,2026-01-01,true
CUST00004624,Subash Bista,STUDENT,25-34,Karnali,LOW,2023-02-18,2026-01-01,true
CUST00004625,Suman Shrestha,SENIOR,25-34,Lumbini,MEDIUM,2018-09-19,2026-01-01,true
CUST00004626,Nisha Rai,RETAIL,45-54,Sudurpashchim,LOW,2020-05-17,2026-01-01,true
CUST00004627,Maya Karki,SENIOR,25-34,Karnali,HIGH,2021-01-12,2026-01-01,true
CUST00004628,Subash Gurung,SME,45-54,Lumbini,LOW,2019-05-30,2026-01-01,true
CUST00004629,Asmita Shrestha,STUDENT,35-44,Koshi,MEDIUM,2019-11-30,2026-01-01,true
CUST00004630,Suman Bista,RETAIL,55+,Madhesh,MEDIUM,2022-05-10,2026-01-01,false
CUST00004631,Subash Tamang,PREMIUM,25-34,Koshi,HIGH,2025-07-14,2026-01-01,true
CUST00004632,Subash Maharjan,SME,45-54,Gandaki,LOW,2020-05-02,2026-01-01,true
CUST00004633,Ramesh Bista,SME,45-54,Gandaki,MEDIUM,2024-07-08,2026-01-01,true
CUST00004634,Rita Bista,SME,18-24,Gandaki,HIGH,2024-05-07,2026-01-01,true
CUST00004635,Kiran Rai,SENIOR,18-24,Sudurpashchim,LOW,2021-11-29,2026-01-01,true
CUST00004636,Suman Gurung,SENIOR,18-24,Madhesh,MEDIUM,2021-06-08,2026-01-01,true
CUST00004637,Anika Shrestha,RETAIL,45-54,Bagmati,HIGH,2025-07-23,2026-01-01,true
CUST00004638,Maya Gurung,RETAIL,55+,Koshi,LOW,2020-03-08,2026-01-01,true
CUST00004639,Anika Maharjan,SME,55+,Koshi,HIGH,2020-01-14,2026-01-01,true
CUST00004640,Aarav Maharjan,PREMIUM,45-54,Lumbini,MEDIUM,2018-08-08,2026-01-01,false
CUST00004641,Suman Maharjan,RETAIL,45-54,Gandaki,MEDIUM,2024-03-05,2026-01-01,false
CUST00004642,Suman Yadav,SME,18-24,Lumbini,LOW,2021-02-04,2026-01-01,true
CUST00004643,Asmita Karki,SME,55+,Lumbini,HIGH,2021-01-16,2026-01-01,true
CUST00004644,Aarav Gurung,SME,55+,Karnali,HIGH,2024-03-17,2026-01-01,false
CUST00004645,Nisha Bista,RETAIL,55+,Gandaki,LOW,2021-01-22,2026-01-01,true
CUST00004646,Asmita Karki,SENIOR,18-24,Gandaki,HIGH,2019-06-27,2026-01-01,true
CUST00004647,Suman Rai,SME,35-44,Madhesh,HIGH,2021-06-11,2026-01-01,true
CUST00004648,Bikash Rai,STUDENT,35-44,Lumbini,HIGH,2021-05-19,2026-01-01,false
CUST00004649,Rita Gurung,PREMIUM,25-34,Koshi,LOW,2018-03-27,2026-01-01,true
CUST00004650,Suman Shrestha,RETAIL,18-24,Koshi,HIGH,2021-05-11,2026-01-01,true
CUST00004651,Maya Poudel,SME,35-44,Gandaki,MEDIUM,2024-04-09,2026-01-01,false
CUST00004652,Maya Shrestha,SENIOR,55+,Madhesh,LOW,2022-02-09,2026-01-01,true
CUST00004653,Suman Tamang,RETAIL,55+,Karnali,MEDIUM,2023-04-20,2026-01-01,true
CUST00004654,Puja Tamang,STUDENT,25-34,Lumbini,HIGH,2024-01-11,2026-01-01,true
CUST00004655,Ramesh Thapa,STUDENT,35-44,Bagmati,HIGH,2020-07-07,2026-01-01,false
